2016-01-26	1
2016-01-27	2
2016-01-28	1
2016-02-03	2
2016-02-04	1
2016-02-05	2
2016-02-06	1
2016-02-07	1
2016-02-08	1
2016-02-09	1
2016-02-10	1
2016-02-11	1
2016-02-12	1
2016-02-14	1
2016-02-16	2
2016-02-17	1
2016-02-18	1
2016-02-19	4
2016-02-22	1
2016-02-25	2
2016-02-26	1
2016-03-03	1
2016-03-04	1
2016-03-05	1
2016-03-06	2
2016-03-10	2
2016-03-13	1
2016-03-14	1
2016-03-15	1
2016-03-17	1
2016-03-18	1
2016-03-19	1
2016-03-20	1
2016-03-22	1
2016-03-23	1
2016-03-24	1
2016-03-26	1
2016-03-28	1
2016-04-01	2
2016-04-06	2
2016-04-07	1
2016-04-13	1
2016-04-15	2
2016-04-16	2
2016-04-18	1
2016-04-21	1
2016-04-25	1
2016-05-02	1
2016-05-05	1
2016-05-08	3
2016-05-09	1
2016-05-10	1
2016-05-12	1
2016-05-18	1
2016-05-21	1
2016-05-26	1
2016-05-27	1
2016-06-01	1
2016-06-03	1
2016-06-04	1
2016-06-08	1
2016-06-11	2
2016-06-14	1
2016-06-15	1
2016-06-19	1
2016-06-20	1
2016-06-23	2
2016-06-24	1
2016-06-26	1
2016-07-01	1
2016-07-02	1
2016-07-05	1
2016-07-09	1
2016-07-11	2
2016-07-12	1
2016-07-13	1
2016-07-14	1
2016-07-19	1
2016-07-20	1
2016-07-22	2
2016-07-23	1
2016-07-27	1
2016-08-01	1
2016-08-04	1
2016-08-05	1
2016-08-06	1
2016-08-07	1
2016-08-10	1
2016-08-12	1
2016-08-13	2
2016-08-15	1
2016-08-17	1
2016-08-19	1
2016-08-21	2
2016-08-23	1
2016-08-25	2
2016-08-26	1
2016-08-27	1
2016-09-01	1
2016-09-02	1
2016-09-03	1
2016-09-05	4
2016-09-06	1
2016-09-07	1
2016-09-10	2
2016-09-11	1
2016-09-12	1
2016-09-13	1
2016-09-16	3
2016-09-21	1
2016-09-25	1
2016-09-26	1
2016-09-27	1
2016-10-01	1
2016-10-02	1
2016-10-03	1
2016-10-06	1
2016-10-07	1
2016-10-08	1
2016-10-09	1
2016-10-10	1
2016-10-12	1
2016-10-13	1
2016-10-15	1
2016-10-17	1
2016-10-24	1
2016-10-25	2
2016-10-26	1
2016-10-27	1
2016-10-28	1
2016-11-01	1
2016-11-03	1
2016-11-13	2
2016-11-14	2
2016-11-18	1
2016-11-19	1
2016-11-22	2
2016-11-23	1
2016-11-25	1
2016-11-26	1
2016-11-27	1
2016-12-01	1
2016-12-02	1
2016-12-05	1
2016-12-06	1
2016-12-07	1
2016-12-12	1
2016-12-13	1
2016-12-14	2
2016-12-16	1
2016-12-17	2
2016-12-19	1
2016-12-21	2
2016-12-22	1
2016-12-23	1
2016-12-25	1
2016-12-27	1
2016-12-28	1
2017-01-02	1
2017-01-03	2
2017-01-04	1
2017-01-05	2
2017-01-06	1
2017-01-07	1
2017-01-08	1
2017-01-09	1
2017-01-10	1
2017-01-11	2
2017-01-12	3
2017-01-16	1
2017-01-23	1
2017-02-01	1
2017-02-02	1
2017-02-03	3
2017-02-06	2
2017-02-07	1
2017-02-09	1
2017-02-11	1
2017-02-12	3
2017-02-15	2
2017-02-16	1
2017-02-17	1
2017-02-18	1
2017-02-19	1
2017-02-22	2
2017-02-23	1
2017-02-24	1
2017-02-27	1
2017-02-28	1
2017-03-01	1
2017-03-02	2
2017-03-04	1
2017-03-06	1
2017-03-11	1
2017-03-12	2
2017-03-13	1
2017-03-15	1
2017-03-19	1
2017-03-20	1
2017-03-21	1
2017-03-23	1
2017-03-24	2
2017-03-25	2
2017-03-28	1
2017-04-01	1
2017-04-02	1
2017-04-05	1
2017-04-07	1
2017-04-08	1
2017-04-10	1
2017-04-12	1
2017-04-13	1
2017-04-14	1
2017-04-15	1
2017-04-19	1
2017-04-20	2
2017-04-21	1
2017-04-23	1
2017-04-24	2
2017-04-26	3
2017-04-28	2
2017-05-01	1
2017-05-02	2
2017-05-05	1
2017-05-07	1
2017-05-14	1
2017-05-15	1
2017-05-17	2
2017-05-18	2
2017-05-20	1
2017-05-23	1
2017-05-28	1
2017-06-09	3
2017-06-10	1
2017-06-11	1
2017-06-12	1
2017-06-19	3
2017-06-22	1
2017-06-26	2
2017-06-27	1
2017-06-28	1
2017-07-07	2
2017-07-11	1
2017-07-14	1
2017-07-15	1
2017-07-16	1
2017-07-17	1
2017-07-18	2
2017-07-19	2
2017-07-22	2
2017-07-25	2
2017-07-26	1
2017-07-27	1
2017-08-01	1
2017-08-03	2
2017-08-04	1
2017-08-06	1
2017-08-07	1
2017-08-10	1
2017-08-13	1
2017-08-14	1
2017-08-16	1
2017-08-20	3
2017-08-21	1
2017-08-23	1
2017-09-04	1
2017-09-06	1
2017-09-08	1
2017-09-11	1
2017-09-12	1
2017-09-16	1
2017-09-18	1
2017-09-19	1
2017-09-21	1
2017-09-22	1
2017-09-23	2
2017-09-25	1
2017-09-28	1
2017-10-02	1
2017-10-05	2
2017-10-07	1
2017-10-10	1
2017-10-11	2
2017-10-14	3
2017-10-16	1
2017-10-17	1
2017-10-18	1
2017-10-24	1
2017-10-28	1
2017-11-04	1
2017-11-06	2
2017-11-07	1
2017-11-08	1
2017-11-09	1
2017-11-10	1
2017-11-12	1
2017-11-13	1
2017-11-14	1
2017-11-15	1
2017-11-16	1
2017-11-18	1
2017-11-21	2
2017-11-22	1
2017-11-24	2
2017-11-25	1
2017-11-27	1
2017-12-01	3
2017-12-03	3
2017-12-04	1
2017-12-05	2
2017-12-07	1
2017-12-09	1
2017-12-11	1
2017-12-13	1
2017-12-19	1
2017-12-20	1
2017-12-28	2
2018-01-01	1
2018-01-03	1
2018-01-09	1
2018-01-10	1
2018-01-12	1
2018-01-13	2
2018-01-15	2
2018-01-17	2
2018-01-18	1
2018-01-19	1
2018-01-21	1
2018-01-25	1
2018-02-03	2
2018-02-06	2
2018-02-07	1
2018-02-13	1
2018-02-14	1
2018-02-16	1
2018-02-20	2
2018-02-21	2
2018-02-22	1
2018-02-23	1
2018-02-28	2
2018-03-02	2
2018-03-04	1
2018-03-05	2
2018-03-07	2
2018-03-09	1
2018-03-10	1
2018-03-11	1
2018-03-13	1
2018-03-14	1
2018-03-21	1
2018-03-22	3
2018-03-23	1
2018-03-24	1
2018-03-27	1
2018-03-28	2
2018-04-01	1
2018-04-05	2
2018-04-06	2
2018-04-07	1
2018-04-09	1
2018-04-10	2
2018-04-13	1
2018-04-15	3
2018-04-21	1
2018-04-27	2
2018-05-01	1
2018-05-04	1
2018-05-06	2
2018-05-08	2
2018-05-11	2
2018-05-16	2
2018-05-17	1
2018-05-25	2
2018-06-01	1
2018-06-06	1
2018-06-07	1
2018-06-08	1
2018-06-10	2
2018-06-13	1
2018-06-15	1
2018-06-17	2
2018-06-20	1
2018-06-21	1
2018-06-22	2
2018-06-27	1
2018-06-28	1
2018-07-02	1
2018-07-05	1
2018-07-10	1
2018-07-12	2
2018-07-14	1
2018-07-15	1
2018-07-16	2
2018-07-18	1
2018-07-19	1
2018-07-20	2
2018-07-22	1
2018-07-24	2
2018-07-26	1
2018-08-02	1
2018-08-05	1
2018-08-06	1
2018-08-07	1
2018-08-10	1
2018-08-16	1
2018-08-17	1
2018-08-18	1
2018-08-20	1
2018-08-23	1
2018-08-26	1
2018-08-27	1
2018-08-28	1
2018-09-01	1
2018-09-02	1
2018-09-07	1
2018-09-08	2
2018-09-10	1
2018-09-11	1
2018-09-15	1
2018-09-16	1
2018-09-17	1
2018-09-18	2
2018-09-20	3
2018-09-21	2
2018-09-22	2
2018-09-26	1
2018-10-02	1
2018-10-05	1
2018-10-09	1
2018-10-10	1
2018-10-11	2
2018-10-12	2
2018-10-13	1
2018-10-15	1
2018-10-16	1
2018-10-17	1
2018-10-21	2
2018-10-22	1
2018-10-26	1
2018-10-27	1
2018-11-01	1
2018-11-06	1
2018-11-07	1
2018-11-09	2
2018-11-10	2
2018-11-12	1
2018-11-13	1
2018-11-15	1
2018-11-18	1
2018-11-22	1
2018-11-23	1
2018-11-25	1
2018-11-26	1
2018-11-27	1
2018-12-01	2
2018-12-05	1
2018-12-06	1
2018-12-08	2
2018-12-10	1
2018-12-12	1
2018-12-14	1
2018-12-19	1
2018-12-24	2
2018-12-25	1
2018-12-27	1
2018-12-28	1
2019-01-02	3
2019-01-04	2
2019-01-05	1
2019-01-08	1
2019-01-11	1
2019-01-12	2
2019-01-14	1
2019-01-17	1
2019-01-22	1
2019-01-28	1
2019-02-01	1
2019-02-02	1
2019-02-03	1
2019-02-07	1
2019-02-08	1
2019-02-12	1
2019-02-14	2
2019-02-15	2
2019-02-16	1
2019-02-21	2
2019-02-23	1
2019-02-24	1
2019-02-26	1
2019-02-27	2
2019-02-28	1
2019-03-03	1
2019-03-04	1
2019-03-05	5
2019-03-08	1
2019-03-10	1
2019-03-13	1
2019-03-15	1
2019-03-17	2
2019-03-19	1
2019-03-20	2
2019-03-21	1
2019-03-22	1
2019-03-26	1
2019-04-01	1
2019-04-07	1
2019-04-10	1
2019-04-12	1
2019-04-13	2
2019-04-14	2
2019-04-17	2
2019-04-19	1
2019-04-22	2
2019-04-23	2
2019-04-25	1
2019-04-27	1
2019-05-01	2
2019-05-03	2
2019-05-08	1
2019-05-09	1
2019-05-10	1
2019-05-13	1
2019-05-15	1
2019-05-18	1
2019-05-19	3
2019-05-21	1
2019-05-24	2
2019-05-27	1
2019-05-28	2
2019-06-02	1
2019-06-08	2
2019-06-13	1
2019-06-14	1
2019-06-16	1
2019-06-17	1
2019-06-22	1
2019-06-27	2
2019-06-28	2
2019-07-04	1
2019-07-05	2
2019-07-06	1
2019-07-07	1
2019-07-08	2
2019-07-09	2
2019-07-10	1
2019-07-13	2
2019-07-16	1
2019-07-18	1
2019-07-19	2
2019-07-21	1
2019-07-22	1
2019-07-25	1
2019-07-27	1
2019-08-01	1
2019-08-02	1
2019-08-04	2
2019-08-05	1
2019-08-06	1
2019-08-13	1
2019-08-14	2
2019-08-15	1
2019-08-17	1
2019-08-26	1
2019-08-28	1
2019-09-01	1
2019-09-02	1
2019-09-03	1
2019-09-06	1
2019-09-09	1
2019-09-12	1
2019-09-19	1
2019-09-21	3
2019-09-22	1
2019-09-23	1
2019-09-28	2
2019-10-01	1
2019-10-06	1
2019-10-08	2
2019-10-14	2
2019-10-15	1
2019-10-17	1
2019-10-22	1
2019-10-23	1
2019-10-26	3
2019-11-01	1
2019-11-03	1
2019-11-06	2
2019-11-08	1
2019-11-11	1
2019-11-12	2
2019-11-13	1
2019-11-14	3
2019-11-15	1
2019-11-21	1
2019-11-25	1
2019-11-27	3
2019-12-01	1
2019-12-02	2
2019-12-03	1
2019-12-04	3
2019-12-05	1
2019-12-14	1
2019-12-16	2
2019-12-18	1
2019-12-19	1
2019-12-23	1
2019-12-24	1
2019-12-25	2
2019-12-27	1
2019-12-28	1
2020-01-01	3
2020-01-02	1
2020-01-05	1
2020-01-10	1
2020-01-14	1
2020-01-15	2
2020-01-18	3
2020-01-19	1
2020-01-20	2
2020-01-21	1
2020-01-22	1
2020-01-25	1
2020-01-26	1
2020-02-02	3
2020-02-03	1
2020-02-05	1
2020-02-08	1
2020-02-09	1
2020-02-13	2
2020-02-16	1
2020-02-20	2
2020-02-22	1
2020-02-23	1
2020-02-25	1
2020-02-26	1
2020-03-02	1
2020-03-04	3
2020-03-09	1
2020-03-11	1
2020-03-15	1
2020-03-19	1
2020-03-20	2
2020-03-21	1
2020-03-22	1
2020-03-23	1
2020-03-25	1
2020-03-27	1
2020-04-02	1
2020-04-05	2
2020-04-06	1
2020-04-09	2
2020-04-10	1
2020-04-13	3
2020-04-14	1
2020-04-16	2
2020-04-17	1
2020-04-19	2
2020-04-21	1
2020-04-24	1
2020-04-27	3
2020-05-06	1
2020-05-07	1
2020-05-14	2
2020-05-18	1
2020-05-22	1
2020-05-26	1
2020-05-27	2
2020-05-28	1
2020-06-01	2
2020-06-02	1
2020-06-03	1
2020-06-04	5
2020-06-09	1
2020-06-10	1
2020-06-11	1
2020-06-13	1
2020-06-14	1
2020-06-16	1
2020-06-18	1
2020-06-19	1
2020-06-20	1
2020-06-24	1
2020-06-26	1
2020-06-28	1
2020-07-04	1
2020-07-06	3
2020-07-09	1
2020-07-13	2
2020-07-15	1
2020-07-18	1
2020-07-19	1
2020-07-23	1
2020-07-25	2
2020-07-26	1
2020-07-28	1
2020-08-02	1
2020-08-04	1
2020-08-06	1
2020-08-07	1
2020-08-08	1
2020-08-09	1
2020-08-13	2
2020-08-15	1
2020-08-18	1
2020-08-22	1
2020-08-23	1
2020-08-24	1
2020-08-28	1
2020-09-09	1
2020-09-10	1
2020-09-11	2
2020-09-14	1
2020-09-17	1
2020-09-22	1
2020-09-24	1
2020-10-02	1
2020-10-08	2
2020-10-12	1
2020-10-13	2
2020-10-15	1
2020-10-17	1
2020-10-22	1
2020-10-24	1
2020-10-27	1
2020-11-02	3
2020-11-07	2
2020-11-13	1
2020-11-15	1
2020-11-17	2
2020-11-18	1
2020-11-22	2
2020-11-23	1
2020-12-03	2
2020-12-04	2
2020-12-05	1
2020-12-06	1
2020-12-07	1
2020-12-08	3
2020-12-09	1
2020-12-10	1
2020-12-13	1
2020-12-16	1
2020-12-17	1
2020-12-18	4
2020-12-19	1
2020-12-23	2
2020-12-24	2
2020-12-26	1
2020-12-28	1
2021-01-01	2
2021-01-05	2
2021-01-06	3
2021-01-10	2
2021-01-11	1
2021-01-12	1
2021-01-16	1
2021-01-17	1
2021-01-19	1
2021-01-20	1
2021-01-21	1
2021-01-22	1
2021-01-23	1
2021-01-25	1
2021-01-28	1
2021-02-02	3
2021-02-03	2
2021-02-04	1
2021-02-05	2
2021-02-09	1
2021-02-10	2
2021-02-11	3
2021-02-12	4
2021-02-13	1
2021-02-16	2
2021-02-17	1
2021-02-21	1
2021-02-22	1
2021-02-25	1
2021-02-26	2
2021-02-27	1
2021-03-03	1
2021-03-04	1
2021-03-10	2
2021-03-11	2
2021-03-14	1
2021-03-19	1
2021-03-26	1
2021-03-27	2
2021-03-28	1
2021-04-01	1
2021-04-02	2
2021-04-03	1
2021-04-05	2
2021-04-06	2
2021-04-11	1
2021-04-14	1
2021-04-15	1
2021-04-19	1
2021-04-22	1
2021-04-24	1
2021-04-27	1
2021-04-28	1
2021-05-06	2
2021-05-08	1
2021-05-10	3
2021-05-13	1
2021-05-16	1
2021-05-17	2
2021-05-18	2
2021-05-19	1
2021-05-20	1
2021-05-21	1
2021-05-22	1
2021-05-23	1
2021-05-28	3
2021-06-07	1
2021-06-09	1
2021-06-11	1
2021-06-21	1
2021-06-22	1
2021-06-26	1
2021-06-27	1
2021-06-28	1
2021-07-01	1
2021-07-03	1
2021-07-04	1
2021-07-10	1
2021-07-12	1
2021-07-13	1
2021-07-15	2
2021-07-19	1
2021-07-22	2
2021-07-25	1
2021-07-26	1
2021-08-04	1
2021-08-05	1
2021-08-07	1
2021-08-08	1
2021-08-13	1
2021-08-14	3
2021-08-15	1
2021-08-19	2
2021-08-20	2
2021-08-22	1
2021-09-03	1
2021-09-07	1
2021-09-08	1
2021-09-10	1
2021-09-13	2
2021-09-14	1
2021-09-18	1
2021-09-21	1
2021-09-22	2
2021-09-23	1
2021-09-24	3
2021-09-25	2
2021-09-26	1
2021-09-27	1
2021-10-01	1
2021-10-03	1
2021-10-05	1
2021-10-06	1
2021-10-07	3
2021-10-09	1
2021-10-10	1
2021-10-11	2
2021-10-13	1
2021-10-17	1
2021-10-18	1
2021-10-19	1
2021-10-20	1
2021-10-21	1
2021-10-22	1
2021-10-23	1
2021-10-25	2
2021-11-01	1
2021-11-02	2
2021-11-03	1
2021-11-05	2
2021-11-11	1
2021-11-13	4
2021-11-14	1
2021-11-24	1
2021-11-25	1
2021-11-26	1
2021-11-28	2
2021-12-01	1
2021-12-05	1
2021-12-09	1
2021-12-11	1
2021-12-15	1
2021-12-16	1
2021-12-19	1
2021-12-20	1
2021-12-21	1
2021-12-25	3
2021-12-26	3
2021-12-27	1
2021-12-28	1
2022-01-02	1
2022-01-04	1
2022-01-15	1
2022-01-17	2
2022-01-21	1
2022-01-23	1
2022-01-26	2
2022-01-27	2
2022-01-28	1
2022-02-02	1
2022-02-03	1
2022-02-04	1
2022-02-05	1
2022-02-06	1
2022-02-07	1
2022-02-12	2
2022-02-14	1
2022-02-15	1
2022-02-17	1
2022-02-21	1
2022-02-22	1
2022-02-25	1
2022-03-01	2
2022-03-02	1
2022-03-05	1
2022-03-06	1
2022-03-08	1
2022-03-09	2
2022-03-14	1
2022-03-16	1
2022-03-18	3
2022-03-22	1
2022-03-23	1
2022-03-24	1
2022-03-25	1
2022-03-26	2
2022-03-28	1
2022-04-01	2
2022-04-03	4
2022-04-05	2
2022-04-06	1
2022-04-10	2
2022-04-12	1
2022-04-13	3
2022-04-20	2
2022-04-23	1
2022-04-26	1
2022-05-04	1
2022-05-11	1
2022-05-13	2
2022-05-14	2
2022-05-16	1
2022-05-18	1
2022-05-19	1
2022-05-22	1
2022-05-24	1
2022-05-25	1
2022-05-27	2
2022-05-28	1
2022-06-07	1
2022-06-08	3
2022-06-11	1
2022-06-13	1
2022-06-14	1
2022-06-17	1
2022-06-18	2
2022-06-20	3
2022-06-21	3
2022-06-22	1
2022-06-25	2
2022-06-26	1
2022-06-28	1
2022-07-02	2
2022-07-03	1
2022-07-06	1
2022-07-08	1
2022-07-09	1
2022-07-11	1
2022-07-13	2
2022-07-15	1
2022-07-16	1
2022-07-17	1
2022-07-18	1
2022-07-20	1
2022-07-21	1
2022-07-22	2
2022-07-25	1
2022-08-02	1
2022-08-06	1
2022-08-09	1
2022-08-10	1
2022-08-11	2
2022-08-14	1
2022-08-15	3
2022-08-16	1
2022-08-17	1
2022-08-18	2
2022-08-19	1
2022-08-24	1
2022-08-25	1
2022-09-04	2
2022-09-05	1
2022-09-07	1
2022-09-09	1
2022-09-15	1
2022-09-17	1
2022-09-19	2
2022-09-21	1
2022-09-22	2
2022-09-24	1
2022-09-27	1
2022-10-02	1
2022-10-08	1
2022-10-12	1
2022-10-15	1
2022-10-18	1
2022-10-20	1
2022-10-22	1
2022-10-23	1
2022-10-24	1
2022-10-25	1
2022-11-03	1
2022-11-07	1
2022-11-11	1
2022-11-12	1
2022-11-17	1
2022-11-18	2
2022-11-20	1
2022-11-24	1
2022-12-01	2
2022-12-02	1
2022-12-07	1
2022-12-10	1
2022-12-14	1
2022-12-16	1
2022-12-19	1
2022-12-20	1
2022-12-21	2
2022-12-27	1
2023-01-02	3
2023-01-03	1
2023-01-04	1
2023-01-09	3
2023-01-10	1
2023-01-12	1
2023-01-13	1
2023-01-18	1
2023-01-21	2
2023-01-23	1
2023-01-25	1
2023-01-26	1
2023-02-02	1
2023-02-05	1
2023-02-06	1
2023-02-07	1
2023-02-08	1
2023-02-09	2
2023-02-11	1
2023-02-12	1
2023-02-13	1
2023-02-17	1
2023-02-19	1
2023-02-23	1
2023-02-27	2
2023-02-28	1
2023-03-03	1
2023-03-04	1
2023-03-05	1
2023-03-06	1
2023-03-08	1
2023-03-09	1
2023-03-13	3
2023-03-15	2
2023-03-16	1
2023-03-17	1
2023-03-18	1
2023-03-21	1
2023-03-27	2
2023-04-02	2
2023-04-11	1
2023-04-13	1
2023-04-14	2
2023-04-16	1
2023-04-18	2
2023-04-19	1
2023-04-23	1
2023-04-26	1
2023-04-27	1
2023-04-28	1
2023-05-02	1
2023-05-03	1
2023-05-05	2
2023-05-10	1
2023-05-11	1
2023-05-12	2
2023-05-16	1
2023-05-17	2
2023-05-18	1
2023-05-19	1
2023-05-24	1
2023-05-25	1
2023-05-26	2
2023-06-01	1
2023-06-04	1
2023-06-07	1
2023-06-09	1
2023-06-11	1
2023-06-13	1
2023-06-17	2
2023-06-22	1
2023-06-23	1
2023-06-24	1
2023-06-26	1
2023-07-01	2
2023-07-02	2
2023-07-04	2
2023-07-06	2
2023-07-07	2
2023-07-11	1
2023-07-14	1
2023-07-15	2
2023-07-16	1
2023-07-17	2
2023-07-18	1
2023-07-19	3
2023-07-25	1
2023-07-26	1
2023-08-01	1
2023-08-02	1
2023-08-03	3
2023-08-07	1
2023-08-08	1
2023-08-09	1
2023-08-11	2
2023-08-12	1
2023-08-13	1
2023-08-15	1
2023-08-16	1
2023-08-17	2
2023-08-20	1
2023-08-22	1
2023-08-26	1
2023-09-01	2
2023-09-02	2
2023-09-03	1
2023-09-04	1
2023-09-07	1
2023-09-08	1
2023-09-10	2
2023-09-12	1
2023-09-13	2
2023-09-14	2
2023-09-17	1
2023-09-21	1
2023-09-24	2
2023-09-25	2
2023-09-28	1
2023-10-01	1
2023-10-06	1
2023-10-07	1
2023-10-15	1
2023-10-16	1
2023-10-18	1
2023-10-19	2
2023-10-20	2
2023-10-21	1
2023-10-25	1
2023-10-26	4
2023-10-27	1
2023-10-28	2
2023-11-04	1
2023-11-05	2
2023-11-06	2
2023-11-08	2
2023-11-09	2
2023-11-10	2
2023-11-12	1
2023-11-13	1
2023-11-16	1
2023-11-19	1
2023-11-24	1
2023-11-25	2
2023-11-28	1
2023-12-04	1
2023-12-13	3
2023-12-17	2
2023-12-19	1
2023-12-20	1
2023-12-24	2
2024-01-01	2
2024-01-02	2
2024-01-04	1
2024-01-06	1
2024-01-14	2
2024-01-15	1
2024-01-17	1
2024-01-18	1
2024-01-22	2
2024-01-24	1
2024-01-25	1
2024-01-27	2
2024-02-01	1
2024-02-02	1
2024-02-03	3
2024-02-04	1
2024-02-05	1
2024-02-08	3
2024-02-09	2
2024-02-11	1
2024-02-12	1
2024-02-14	1
2024-02-15	1
2024-02-19	1
2024-02-20	2
2024-02-21	3
2024-02-22	2
2024-02-25	1
2024-02-26	1
2024-02-27	1
2024-02-28	1
2024-03-01	1
2024-03-05	1
2024-03-07	1
2024-03-09	1
2024-03-11	1
2024-03-15	1
2024-03-16	1
2024-03-22	1
2024-03-23	1
2024-03-26	1
2024-03-28	1
2024-04-01	1
2024-04-02	1
2024-04-03	1
2024-04-05	2
2024-04-06	1
2024-04-07	1
2024-04-08	3
2024-04-09	1
2024-04-23	1
2024-04-25	1
2024-04-27	2
2024-05-01	1
2024-05-05	1
2024-05-06	1
2024-05-08	1
2024-05-15	1
2024-05-22	1
2024-05-23	1
2024-05-25	2
2024-05-26	1
2024-06-01	2
2024-06-04	1
2024-06-08	1
2024-06-09	1
2024-06-12	2
2024-06-13	1
2024-06-14	1
2024-06-15	1
2024-06-18	1
2024-06-19	2
2024-06-21	2
2024-06-22	1
2024-06-24	1
2024-06-27	3
2024-07-05	2
2024-07-06	1
2024-07-07	1
2024-07-08	1
2024-07-13	4
2024-07-18	1
2024-07-19	3
2024-07-22	1
2024-07-23	1
2024-07-24	1
2024-07-27	1
2024-08-01	1
2024-08-02	1
2024-08-03	2
2024-08-05	2
2024-08-06	1
2024-08-07	1
2024-08-08	2
2024-08-09	1
2024-08-10	1
2024-08-12	1
2024-08-14	1
2024-08-17	1
2024-08-18	1
2024-08-24	1
2024-08-25	1
2024-09-01	1
2024-09-03	1
2024-09-09	1
2024-09-11	1
2024-09-14	2
2024-09-15	1
2024-09-16	3
2024-09-18	1
2024-09-20	1
2024-09-21	1
2024-09-22	1
2024-09-24	2
2024-09-25	1
2024-09-26	1
2024-09-28	1
2024-10-01	1
2024-10-02	1
2024-10-05	1
2024-10-06	1
2024-10-07	2
2024-10-09	1
2024-10-12	3
2024-10-13	1
2024-10-14	1
2024-10-17	1
2024-10-20	1
2024-10-23	1
2024-10-24	1
2024-10-25	1
2024-10-26	1
2024-11-06	1
2024-11-09	1
2024-11-11	1
2024-11-12	1
2024-11-13	2
2024-11-17	1
2024-11-23	1
2024-11-25	1
2024-11-27	1
2024-11-28	3
2024-12-05	1
2024-12-06	2
2024-12-13	2
2024-12-15	2
2024-12-18	1
2024-12-19	1
2024-12-20	1
2024-12-22	1
2024-12-23	2
2024-12-24	2
2024-12-25	1
2024-12-28	1
