334, 1176, 94, 1
335, 1823, 9, 10
336, 1823, 14, 10
337, 1688, 94, 9
338, 737, 63, 4
339, 790, 28, 10
340, 1386, 13, 8
341, 957, 42, 7
342, 415, 8, 8
343, 150, 80, 4
344, 1667, 57, 9
345, 1013, 93, 9
346, 863, 97, 8
347, 483, 58, 3
348, 379, 28, 5
349, 701, 77, 7
350, 615, 38, 2
351,  443,  5,  7
352, 378, 36, 4
353, 1003, 78, 1
354, 904, 11, 4
355, 586, 33, 5
356, 1460, 98, 4
357,566,52,9
358, 600, 76, 4
359, 995, 11, 1
360, 561, 69, 1
361, 1196, 66, 1
362, 1998, 65, 10
363, 1543, 87, 2
364, 1549, 45, 5
365, 1374, 89, 4
366, 858, 42, 6
367, 1820, 44, 3
368, 208, 15, 10
369, 583, 83, 5
370, 570, 63, 10
371, 380, 59, 4
372, 1788, 92, 1
373, 1208, 72, 8
374, 877, 66, 5
375, 1361, 13, 2
376, 1291, 27, 8
377, 861, 21, 10
378,1091,11,10
379, 659, 15, 7
380, 918, 18, 6
381, 258, 67, 5
382, 805, 69, 7
383, 1127, 10, 7
384, 185, 37, 3
385, 1678, 76, 9
386, 218, 18, 10
387, 1067, 36, 8
388, 1398, 92, 4
389, 729, 75, 6
390, 887, 58, 2
391, 1152, 48, 9
392, 375, 65, 10
393, 56, 7, 7
394, 476, 82, 3
395, 455, 33, 3
396, 623, 58, 6
397, 938, 83, 3
398, 1550, 51, 8
399, 351, 76, 6
400, 1005, 7, 7
401, 425, 48, 1
402, 1910, 7, 1
403, 270, 25, 3
404, 702, 73, 3
405, 300, 24, 4
406,683,17,1
407, 1404, 52, 3
408, 793, 84, 4
409, 745, 73, 5
410, 1346, 34, 1
411, 1442, 50, 6
412, 807, 56, 7
413, 528, 59, 8
414, 623, 51, 8
415, 1730, 40, 2
416, 1271, 41, 3
417, 810, 74, 6
418, 1120, 63, 2
419, 187, 14, 6
420, 1522, 26, 9
421, 1826, 13, 10
422, 300, 10, 1
423, 1166, 76, 5
424, 338, 99, 2
425, 1012, 79, 9
426,  1186,  100,  3
427, 691, 12, 9
428, 9, 15, 1
429, 211, 52, 6
430, 1381, 88, 2
431, 210, 80, 7
432, 1724, 40, 7
433, 1860, 90, 7
434, 1798, 34, 1
435, 1233, 35, 9
436, 296, 16, 2
437, 159, 29, 3
438, 209, 94, 4
439, 784, 78, 10
440, 1295, 99, 3
441, 1110, 98, 8
442, 1184, 78, 9
443, 1946, 97, 9
444, 205, 27, 5
445, 177, 39, 5
446, 1271, 93, 8
447, 1940, 61, 10
448, 1785, 72, 1
449, 1624, 18, 10
450,1724,71,9
451, 1063, 67, 7
452, 1055, 2, 4
453, 1512, 12, 7
454, 1554, 92, 2
455, 899, 46, 6
456, 277, 37, 3
457, 1570, 6, 8
458, 778, 16, 7
459,1039,17,10
460, 1896, 88, 6
461, 421, 25, 9
462, 107, 2, 5
463, 1552, 94, 5
464, 1036, 82, 5
465, 1936, 18, 3
466, 1325, 12, 1
467, 692, 43, 3
468, 368, 82, 3
469, 515, 95, 5
470, 987, 42, 9
471, 648, 32, 3
472, 1719, 78, 5
473, 18, 38, 9
474, 1637, 52, 9
475, 1258, 57, 7
476, 1327, 37, 4
477, 585, 1, 2
478,128,24,4
479, 971, 48, 8
480, 1384, 77, 4
481, 1481, 90, 8
482, 1055, 83, 2
483, 478, 41, 5
484, 1317, 2, 6
485, 1694, 82, 1
486, 1531, 34, 4
487,  1254,  86,  2
488, 1128, 85, 2
489, 1108, 7, 9
490, 745, 24, 1
491, 1860, 73, 3
492, 327, 91, 7
493, 1861, 89, 7
494, 1985, 1, 10
495, 218, 92, 2
496, 867, 58, 5
497, 1499, 6, 2
498, 1717, 19, 10
499, 1483, 17, 4
500, 1065, 78, 10
501, 1435, 62, 7
502, 536, 98, 1
503, 856, 46, 7
504, 719, 12, 2
505, 497, 61, 1
506, 1977, 32, 5
507, 1309, 57, 8
508, 694, 26, 2
509, 938, 73, 9
510, 894, 26, 10
511, 578, 27, 2
512, 579, 21, 2
513,1297,47,10
514, 286, 6, 10
515, 1799, 58, 3
516, 1112, 77, 6
517, 1939, 56, 7
518, 636, 34, 10
519, 1815, 88, 3
520, 625, 49, 5
521, 1584, 72, 8
522,  110,  84,  7
523, 1938, 75, 9
524, 707, 68, 9
525, 1691, 28, 4
526, 781, 3, 5
527, 1194, 25, 2
528, 590, 92, 1
529, 61, 100, 4
530, 744, 44, 5
531, 572, 72, 2
532, 50, 85, 5
533, 772, 5, 2
534, 1614, 7, 4
535, 352, 78, 2
536, 518, 42, 9
537, 356, 6, 2
538, 1182, 82, 2
539, 1986, 87, 9
540, 844, 17, 2
541, 913, 40, 5
542, 1681, 57, 1
543, 1194, 54, 6
544, 1114, 99, 2
545, 464, 6, 4
546,  577,  99,  3
547, 1029, 7, 6
548, 1000, 24, 2
549, 1491, 7, 8
550, 251, 74, 10
551, 1224, 90, 1
552, 1229, 15, 5
553, 1195, 17, 5
554, 915, 63, 8
555, 24, 82, 1
556, 1473, 95, 9
557, 1213, 17, 6
558, 1636, 54, 7
559, 236, 61, 1
560, 221, 39, 10
561, 1893, 61, 5
562, 821, 2, 1
563, 248, 33, 7
564, 198, 26, 8
565, 1854, 92, 2
566, 1097, 73, 5
567, 1185, 1, 9
568, 672, 59, 8
569, 1933, 17, 9
570, 1825, 25, 4
571, 592, 52, 2
572, 1759, 15, 1
573, 927, 3, 4
574, 1906, 1, 2
575, 1629, 58, 5
576, 595, 63, 6
577, 889, 36, 7
578,1328,42,5
579, 367, 83, 6
580, 1597, 19, 8
581, 1468, 2, 3
582, 57, 100, 3
583, 949, 7, 8
584, 514, 35, 6
585, 407, 1, 8
586, 1370, 74, 10
587, 693, 27, 5
588, 1134, 78, 1
589, 1155, 96, 8
590, 960, 60, 5
591, 1897, 16, 1
592, 1167, 97, 4
593, 639, 21, 4
594, 584, 95, 8
595, 1102, 18, 5
596, 42, 23, 5
597, 1563, 28, 10
598, 384, 49, 10
599, 1611, 86, 10
600, 1310, 24, 9
601,1015,15,8
602, 1980, 83, 1
603, 1280, 8, 10
604, 1656, 68, 4
605, 562, 99, 4
606, 136, 33, 10
607, 136, 30, 2
608, 1488, 97, 4
609, 224, 92, 7
610,  70,  45,  10
611, 1475, 39, 5
612, 1206, 31, 2
613, 1896, 65, 3
614, 733, 42, 7
615,1398,24,5
616, 445, 91, 2
617, 864, 11, 1
618, 865, 42, 7
619, 1615, 41, 1
620, 1011, 77, 4
621, 390, 45, 3
622, 265, 12, 7
623, 94, 80, 8
624,321,83,6
625, 1664, 7, 4
626, 1119, 84, 2
627, 1214, 72, 9
628, 1553, 21, 1
629, 213, 52, 6
630, 1713, 56, 8
631, 1431, 68, 7
632, 304, 22, 4
633, 1622, 56, 2
634, 108, 68, 1
635, 1359, 6, 2
636, 1803, 80, 1
637,  156,  12,  9
638, 1310, 90, 10
639, 1601, 43, 7
640, 525, 18, 6
641, 154, 39, 5
642, 1243, 11, 7
643, 1089, 17, 2
644, 429, 90, 3
645, 360, 10, 6
646, 1388, 79, 4
647, 809, 38, 7
648, 786, 32, 1
649, 1098, 58, 7
650, 1327, 4, 5
651, 455, 85, 1
652, 649, 9, 1
653, 1600, 98, 5
654, 666, 49, 8
655, 1567, 81, 5
656, 1760, 21, 9
657, 1562, 15, 7
658, 1524, 82, 8
659, 323, 60, 10
660, 944, 49, 5
661, 867, 57, 9
662, 369, 53, 7
663, 598, 92, 10
664, 609, 42, 9
665, 1131, 85, 10
666, 1188, 64, 5
667, 1466, 47, 9
668, 1617, 53, 5
669, 1248, 58, 9
670, 1185, 84, 2
671, 906, 53, 8
672, 1111, 84, 1
673, 1900, 99, 4
674, 788, 32, 7
675, 1671, 4, 2
676, 993, 74, 1
677, 1762, 78, 1
678, 450, 76, 8
679, 1675, 10, 8
680, 1487, 83, 1
681, 45, 66, 2
682, 1383, 50, 8
683, 178, 48, 8
684, 654, 26, 4
685, 584, 43, 8
686, 1506, 5, 6
687, 1316, 3, 10
688, 1569, 94, 5
689, 496, 9, 10
690, 652, 57, 4
691, 1317, 47, 4
692, 1214, 74, 1
693,  1321,  21,  8
694, 427, 47, 9
695, 271, 23, 2
696, 1146, 45, 2
697, 1472, 71, 2
698, 234, 23, 8
699, 597, 75, 2
700, 432, 16, 10
701, 395, 30, 7
702, 1414, 13, 1
703, 998, 35, 1
704, 233, 25, 5
705, 685, 75, 10
706, 1837, 85, 1
707, 842, 27, 3
708,  1760,  84,  2
709, 602, 88, 5
710, 672, 15, 5
711, 333, 77, 5
712, 967, 73, 2
713, 230, 15, 6
714, 287, 64, 6
715, 600, 24, 10
716, 500, 57, 7
717, 1978, 27, 8
718, 447, 57, 5
719, 1640, 26, 4
720, 865, 90, 4
721, 1282, 78, 4
722, 414, 5, 9
723, 1630, 2, 5
724, 1609, 20, 10
725, 533, 9, 7
726, 1894, 54, 6
727, 743, 50, 6
728, 904, 94, 3
729,341,100,4
730, 1426, 93, 10
731, 990, 8, 2
732, 1568, 29, 8
733, 1958, 50, 1
734, 1942, 58, 4
735, 647, 85, 4
736, 454, 85, 6
737, 1192, 96, 4
738, 1928, 38, 1
739, 838, 70, 1
740, 1874, 64, 5
741, 1878, 24, 10
742, 1121, 33, 10
743, 811, 85, 10
744, 1807, 93, 3
745, 331, 37, 7
746, 801, 88, 7
747, 1585, 64, 6
748, 182, 32, 4
749, 927, 97, 7
750, 697, 10, 2
751, 1830, 67, 10
752, 463, 61, 8
753, 1948, 18, 8
754, 615, 36, 4
755, 794, 81, 2
756, 778, 8, 8
757, 1307, 11, 4
758, 28, 68, 10
759, 1857, 57, 5
760, 1669, 62, 7
761, 422, 95, 3
762, 910, 2, 5
763, 505, 22, 9
764, 1770, 89, 8
765, 1118, 32, 3
766, 1443, 96, 4
767, 348, 31, 9
768, 1518, 76, 6
769, 967, 53, 9
770, 1542, 28, 7
771, 1116, 98, 6
772, 1496, 9, 4
773, 1993, 23, 10
774, 1123, 84, 3
775, 651, 19, 8
776, 733, 29, 7
777, 1804, 20, 9
778, 275, 89, 8
779, 840, 84, 2
780, 1716, 12, 5
781, 1358, 85, 2
782, 1860, 73, 4
783, 977, 32, 5
784, 1075, 80, 10
785, 465, 23, 4
786, 1453, 17, 2
787, 49, 17, 8
788, 429, 14, 10
789, 1448, 94, 7
790, 1616, 90, 8
791, 1329, 63, 1
792, 848, 9, 7
793, 126, 56, 1
794, 1351, 19, 6
795, 590, 4, 6
796, 1598, 46, 9
797, 833, 83, 2
798, 223, 26, 8
799, 1780, 18, 4
800, 1598, 37, 6
801, 1633, 89, 8
802, 1734, 86, 10
803, 1583, 16, 3
804, 1692, 13, 2
805, 87, 53, 2
806, 335, 30, 7
807, 338, 36, 3
808, 460, 28, 6
809, 1780, 52, 1
810, 1792, 59, 7
811, 414, 88, 10
812, 85, 23, 9
813, 1201, 89, 10
814, 1979, 23, 4
815, 1774, 62, 6
816, 758, 52, 5
817, 1334, 93, 7
818, 1213, 89, 5
819, 1930, 34, 7
820, 1857, 13, 4
821, 952, 78, 10
822, 205, 20, 9
823, 551, 79, 10
824, 487, 11, 8
825, 453, 8, 1
826, 259, 98, 2
827, 501, 93, 5
828, 540, 71, 6
829, 1549, 24, 6
830, 590, 94, 8
831, 1953, 18, 1
832, 1326, 70, 4
833, 1455, 76, 10
834, 523, 74, 4
835, 725, 54, 5
836, 564, 79, 3
837, 26, 46, 8
838, 195, 66, 2
839, 877, 51, 9
840, 1552, 94, 7
841, 337, 50, 7
842, 620, 71, 10
843, 305, 46, 3
844, 144, 29, 6
845, 682, 98, 6
846, 682, 94, 3
847, 1549, 24, 10
848, 1764, 24, 1
849, 1413, 41, 6
850, 1850, 43, 1
851, 142, 11, 10
852, 1425, 38, 3
853, 408, 67, 7
854, 773, 9, 1
855, 758, 32, 1
856, 851, 53, 1
857, 1907, 27, 2
858, 1287, 11, 2
859, 189, 5, 1
860, 1961, 85, 2
861, 180, 8, 6
862, 284, 35, 7
863, 1691, 73, 2
864, 1236, 46, 7
865, 476, 36, 2
866, 1961, 89, 10
867, 1710, 74, 8
868, 146, 48, 4
869, 1158, 89, 9
870, 407, 12, 5
871, 1790, 21, 5
872, 766, 15, 10
873, 588, 40, 9
874, 1801, 61, 2
875, 139, 50, 3
876, 756, 1, 2
877, 71, 2, 4
878, 566, 87, 1
879, 444, 39, 1
880, 55, 40, 9
881, 522, 61, 9
882, 1170, 61, 3
883, 857, 85, 4
884, 590, 91, 9
885, 1279, 26, 5
886, 982, 67, 7
887, 1316, 21, 10
888, 1948, 7, 10
889, 789, 66, 1
890, 920, 7, 9
891, 781, 2, 7
892, 16, 70, 8
893, 310, 31, 3
894, 499, 27, 4
895, 769, 17, 4
896,  727,  23,  2
897, 737, 3, 1
898,  452,  10,  5
899, 1667, 7, 5
900, 890, 45, 9
901, 817, 28, 2
902, 816, 48, 8
903, 257, 61, 8
904, 1795, 76, 4
905, 1371, 19, 7
906, 21, 8, 6
907, 1810, 84, 6
908, 1745, 43, 7
909, 54, 34, 2
910, 1181, 71, 10
911, 1047, 86, 3
912, 989, 71, 3
913, 1003, 97, 2
914, 1628, 13, 9
915, 1061, 20, 9
916, 1198, 41, 3
917, 24, 28, 3
918, 1403, 35, 1
919, 1817, 3, 7
920, 1653, 57, 4
921, 479, 79, 2
922, 1056, 2, 9
923, 815, 92, 7
924, 1669, 8, 5
925, 907, 11, 2
926, 1860, 47, 8
927, 316, 28, 7
928, 1512, 76, 2
929, 305, 46, 4
930, 631, 15, 1
931, 1654, 30, 3
932, 166, 68, 4
933, 1180, 13, 7
934, 847, 32, 5
935, 908, 75, 2
936, 294, 34, 7
937, 1820, 44, 10
938, 787, 52, 4
939, 589, 79, 7
940, 207, 21, 9
941, 400, 52, 4
942, 514, 4, 6
943, 1104, 56, 10
944, 307, 99, 10
945, 204, 49, 2
946, 51, 75, 7
947, 1377, 35, 8
948, 973, 14, 7
949, 529, 8, 5
950, 1618, 49, 1
951,  1825,  79,  4
952, 881, 76, 3
953, 456, 67, 4
954, 10, 70, 10
955, 1708, 68, 2
956,1000,46,10
957, 1124, 21, 4
958, 567, 85, 3
959, 1794, 54, 6
960, 475, 99, 3
961, 870, 82, 9
962, 1973, 41, 3
963, 733, 17, 7
964, 1237, 8, 8
965, 68, 14, 2
966, 1170, 25, 3
967, 740, 100, 7
968, 3, 76, 10
969,903,14,4
970, 1940, 66, 8
971, 1280, 88, 10
972, 1470, 96, 5
973, 387, 97, 10
974, 1831, 20, 10
975, 1394, 19, 10
976, 1708, 43, 6
977, 212, 63, 3
978, 1930, 43, 3
979, 1390, 71, 6
980, 1460, 67, 3
981, 681, 49, 10
982, 1613, 26, 7
983, 1296, 55, 5
984, 1921, 18, 5
985, 1051, 96, 5
986, 750, 81, 9
987, 1754, 55, 5
988, 495, 6, 4
989, 1563, 85, 7
990, 480, 3, 9
991, 1348, 56, 7
992, 186, 57, 9
993, 405, 39, 2
994, 1789, 98, 2
995, 900, 52, 2
996, 377, 34, 5
997, 1486, 52, 4
998, 2, 22, 4
999, 1734, 61, 1
1000, 772, 92, 7
1001, 399, 30, 5
1002, 1885, 20, 1
1003, 1081, 73, 10
1004, 185, 60, 9
1005, 174, 36, 1
1006, 1540, 98, 6
1007, 2, 60, 9
1008, 114, 89, 8
1009, 1764, 20, 8
1010, 921, 33, 2
1011, 62, 11, 6
1012, 1663, 19, 6
1013, 1408, 28, 6
1014, 875, 62, 10
1015, 948, 66, 1
1016, 663, 44, 7
1017, 1827, 30, 3
1018, 887, 64, 8
1019,678,98,9
1020, 173, 42, 8
1021, 656, 55, 10
1022, 969, 79, 1
1023, 29, 68, 3
1024, 340, 62, 6
1025, 1441, 27, 10
1026, 1044, 56, 2
1027, 1798, 63, 3
1028, 165, 3, 1
1029, 1018, 84, 5
1030, 1574, 3, 7
1031, 1369, 90, 4
1032, 862, 63, 8
1033, 1082, 100, 3
1034, 1018, 53, 2
1035, 519, 78, 7
1036, 1687, 47, 3
1037, 1989, 62, 7
1038, 1142, 83, 7
1039, 479, 14, 1
1040, 377, 91, 4
1041, 757, 95, 3
1042, 100, 14, 4
1043, 615, 23, 6
1044, 1746, 96, 9
1045, 1133, 41, 5
1046, 1472, 10, 2
1047, 1093, 85, 9
1048, 1151, 54, 1
1049, 1592, 45, 3
1050, 588, 45, 10
1051, 587, 55, 6
1052, 574, 54, 6
1053, 650, 90, 10
1054, 1739, 48, 10
1055, 1825, 56, 10
1056, 1136, 2, 8
1057, 560, 48, 8
1058, 975, 77, 4
1059, 1988, 91, 8
1060, 873, 3, 10
1061, 843, 8, 4
1062, 653, 87, 10
1063, 1384, 85, 6
1064, 1319, 51, 8
1065, 1328, 98, 10
1066, 1918, 80, 6
1067, 1143, 22, 6
1068, 420, 58, 2
1069, 1481, 58, 10
1070, 774, 18, 3
1071, 1395, 21, 5
1072, 1265, 77, 8
1073, 1592, 36, 5
1074, 541, 93, 2
1075, 1843, 27, 2
1076, 341, 95, 2
1077, 1106, 43, 8
1078, 570, 23, 4
1079, 428, 17, 7
1080, 182, 56, 8
1081, 1553, 80, 1
1082, 879, 19, 4
1083, 800, 67, 9
1084, 37, 16, 7
1085, 1138, 35, 3
1086,1941,98,6
1087, 140, 95, 7
1088, 1334, 81, 8
1089, 1315, 69, 7
1090, 192, 14, 2
1091, 915, 75, 2
1092, 1289, 62, 3
1093, 1964, 52, 6
1094, 1482, 33, 9
1095, 1052, 86, 5
1096,  324,  13,  3
1097, 799, 43, 4
1098, 1417, 87, 4
1099, 1160, 80, 1
1100, 452, 32, 1
1101, 746, 24, 9
1102, 1914, 91, 1
1103, 1372, 70, 6
1104, 106, 2, 7
1105, 1903, 62, 4
1106, 791, 79, 1
1107, 1642, 30, 9
1108, 1108, 65, 3
1109, 549, 98, 10
1110, 1769, 19, 3
1111, 1094, 78, 5
1112, 444, 71, 9
1113, 597, 88, 3
1114, 1439, 3, 9
1115, 461, 3, 8
1116, 1205, 45, 4
1117, 1593, 35, 3
1118, 465, 16, 2
1119, 1122, 16, 1
1120, 1385, 13, 8
1121, 1150, 75, 9
1122, 635, 48, 9
1123, 1125, 34, 4
1124, 97, 21, 2
1125, 1007, 9, 3
1126, 1337, 93, 8
1127, 289, 24, 4
1128, 1230, 98, 7
1129, 1501, 58, 6
1130, 1018, 95, 5
1131, 1902, 94, 9
1132, 473, 61, 6
1133, 643, 41, 3
1134, 175, 52, 3
1135, 1733, 86, 1
1136, 747, 31, 8
1137, 1146, 99, 3
1138, 1034, 38, 1
1139, 1474, 41, 2
1140, 1693, 88, 10
1141, 835, 55, 8
1142,580,63,1
1143, 302, 84, 9
1144, 94, 2, 5
1145, 237, 86, 3
1146, 1050, 83, 9
1147, 1375, 13, 8
1148, 754, 54, 5
1149, 492, 43, 2
1150, 682, 69, 7
1151, 1561, 64, 3
1152, 406, 89, 8
1153, 723, 22, 10
1154, 512, 62, 7
1155, 823, 20, 4
1156, 120, 18, 7
1157, 869, 100, 6
1158, 642, 96, 2
1159, 485, 83, 3
1160, 748, 83, 10
1161, 1488, 43, 6
1162, 320, 89, 6
1163, 1847, 43, 6
1164, 51, 98, 2
1165, 1945, 77, 1
1166, 1914, 69, 1
1167, 1534, 27, 6
1168, 1934, 64, 2
1169, 1527, 29, 1
1170, 1113, 83, 9
1171, 700, 56, 2
1172, 1478, 48, 10
1173, 1023, 39, 5
1174, 1182, 37, 9
1175, 785, 25, 5
1176,  1791,  51,  3
1177, 898, 5, 3
1178, 1972, 35, 7
1179, 81, 22, 3
1180, 64, 51, 4
1181, 713, 70, 1
1182, 1410, 23, 1
1183, 1762, 52, 4
1184, 40, 18, 7
1185, 31, 21, 1
1186, 1928, 1, 8
1187,1863,80,3
1188, 53, 22, 3
1189, 946, 76, 4
1190, 414, 85, 6
1191, 1329, 56, 1
1192, 1231, 33, 3
1193, 1481, 52, 9
1194, 613, 76, 4
1195, 662, 91, 1
1196, 444, 30, 4
1197, 316, 26, 5
1198, 1628, 4, 3
1199, 1162, 59, 5
1200, 1172, 59, 4
1201, 416, 94, 8
1202, 1368, 77, 6
1203, 1189, 26, 4
1204, 255, 55, 10
1205, 1538, 52, 2
1206, 1631, 38, 7
