123, 1861, 54, 10
124, 1128, 91, 9
125, 217, 95, 5
126, 1932, 28, 8
127, 1477, 72, 7
128, 644, 33, 9
129, 1767, 49, 10
130, 1095, 34, 9
131, 1928, 86, 10
132, 1333, 16, 5
133, 834, 80, 1
134, 1259, 30, 5
135, 1351, 83, 8
136, 710, 37, 5
137, 227, 37, 9
138, 1161, 90, 1
139, 1227, 10, 8
140, 1253, 8, 2
141, 432, 65, 6
142, 164, 82, 3
143, 41, 85, 5
144, 934, 47, 2
145, 335, 45, 2
146, 1433, 93, 8
147, 329, 44, 10
148, 250, 88, 5
149, 1677, 68, 4
150, 1362, 13, 7
151, 1464, 98, 6
152, 1698, 61, 6
153, 35, 40, 2
154, 475, 62, 1
155, 884, 78, 3
156, 770, 1, 6
157, 1360, 6, 3
158, 1575, 66, 4
159, 1634, 21, 4
160, 951, 86, 2
161, 1516, 19, 2
162, 577, 47, 9
163, 1309, 94, 9
164, 1668, 71, 2
165, 486, 51, 10
166, 561, 86, 4
167, 1503, 96, 2
168, 192, 86, 7
169, 92, 21, 7
170, 440, 71, 2
171, 1589, 95, 1
172, 140, 83, 1
173, 1154, 86, 2
174, 983, 43, 5
175, 1043, 50, 6
176, 206, 82, 6
177, 37, 48, 9
178, 708, 37, 8
179, 1405, 59, 9
180, 507, 2, 10
181, 464, 49, 5
182, 1703, 52, 3
183, 409, 27, 7
184, 482, 59, 8
185, 1445, 5, 6
186, 1633, 52, 9
187, 279, 10, 8
188, 1765, 81, 9
189, 1221, 44, 10
190, 513, 55, 4
191, 1341, 19, 2
192, 1245, 12, 10
193, 82, 87, 7
194, 1212, 86, 6
195, 1197, 78, 6
196, 1017, 51, 4
197, 551, 69, 1
198, 1840, 36, 9
199, 881, 26, 5
200, 1723, 14, 6
201, 1880, 55, 3
202, 688, 64, 8
203, 1114, 26, 5
204, 538, 27, 9
205, 18, 54, 7
206, 584, 86, 5
207, 1690, 27, 1
208, 1365, 100, 2
209, 1382, 20, 8
210, 1817, 34, 2
211, 732, 72, 10
212, 152, 14, 2
213, 1292, 87, 10
214, 706, 42, 2
215, 1125, 13, 9
216, 1968, 72, 1
217, 1444, 59, 4
218, 1071, 14, 3
219, 1117, 56, 7
220, 1119, 94, 5
221, 257, 26, 5
222, 1257, 73, 10
223, 718, 24, 5
224, 519, 25, 4
225, 882, 5, 3
226, 1942, 86, 6
227, 1369, 95, 5
228, 1017, 25, 6
229, 1090, 14, 9
230, 487, 55, 1
231, 1247, 10, 6
232, 1443, 45, 2
233, 1337, 29, 7
234, 837, 89, 9
235, 282, 54, 4
236, 1199, 1, 10
237, 11, 83, 2
238, 509, 64, 4
239, 1441, 60, 9
240, 911, 94, 5
241, 33, 64, 9
242, 90, 6, 9
243, 636, 51, 7
244, 1974, 31, 2
245, 1530, 10, 10
246, 1662, 95, 8
247, 1954, 33, 4
248, 1271, 21, 8
249, 112, 7, 8
250, 1238, 18, 4
251, 709, 77, 10
252, 1115, 45, 4
253, 1279, 16, 10
254, 1276, 35, 10
255, 478, 79, 8
256, 517, 69, 1
257, 1924, 59, 9
258, 1110, 86, 3
259, 119, 39, 10
260, 1620, 84, 8
261, 1932, 60, 5
262, 853, 70, 1
263, 1427, 58, 9
264, 314, 31, 7
265, 1079, 68, 1
266, 1240, 21, 3
267, 80, 2, 4
268, 1422, 55, 9
269, 769, 40, 10
270, 1384, 100, 5
271, 634, 96, 2
272, 497, 68, 6
273, 1950, 33, 2
274, 1428, 60, 7
275, 1732, 21, 1
276, 477, 49, 5
277, 1106, 59, 6
278, 12, 66, 7
279, 1899, 46, 2
280, 115, 64, 5
281, 308, 36, 4
282, 1104, 30, 4
283, 1936, 40, 1
284, 1987, 95, 5
285, 65, 72, 4
286, 440, 43, 4
287, 1091, 85, 10
288, 451, 11, 1
289, 213, 68, 8
290, 1939, 82, 9
291, 640, 38, 10
292, 1608, 30, 8
293, 431, 40, 1
294, 235, 52, 10
295, 766, 90, 6
296, 890, 26, 6
297, 1399, 65, 10
298, 161, 26, 4
299, 1839, 21, 5
300, 741, 53, 10
301, 303, 58, 8
302, 1038, 11, 2
303, 364, 6, 3
304, 1352, 2, 2
305, 895, 90, 4
306, 116, 91, 7
307, 281, 11, 7
308, 246, 56, 4
309, 1448, 76, 9
310, 1043, 69, 4
311, 953, 84, 1
312, 598, 14, 2
313, 494, 40, 7
314, 548, 61, 8
315, 971, 14, 10
316, 215, 23, 10
317, 1518, 56, 3
318, 1665, 15, 3
319, 1162, 50, 8
320, 1621, 36, 5
321, 387, 68, 7
322, 804, 53, 7
323, 1451, 51, 2
324, 1267, 28, 3
325, 823, 84, 2
326, 1916, 92, 1
327, 1363, 59, 8
328, 1285, 6, 3
329, 1991, 9, 4
330, 1758, 14, 7
331, 170, 94, 5
332, 260, 42, 10
333, 1556, 93, 3
334, 1731, 57, 2
335, 1022, 53, 1
336, 1859, 99, 8
337, 552, 44, 2
338, 72, 15, 6
339, 481, 25, 9
340, 392, 81, 4
341, 695, 51, 10
342, 542, 91, 4
343, 265, 19, 10
344, 21, 21, 1
345, 6, 14, 10
346, 1671, 15, 9
347, 133, 66, 5
348, 853, 49, 10
349, 838, 100, 10
350, 1506, 20, 7
351, 1445, 41, 3
352, 853, 34, 3
353, 1534, 1, 1
354, 304, 80, 6
355, 1361, 72, 6
356, 1163, 65, 10
357, 1425, 24, 10
358, 618, 28, 1
359, 164, 2, 8
360, 1626, 28, 2
361, 39, 83, 6
362, 1474, 36, 1
363, 1434, 2, 8
364, 609, 19, 9
365, 1945, 49, 3
366, 1273, 22, 5
367, 1196, 97, 8
368, 1404, 54, 3
369, 327, 93, 1
370, 794, 20, 5
371, 1986, 53, 9
372, 968, 80, 2
373, 867, 50, 8
374, 1011, 70, 2
375, 1234, 31, 7
376, 1898, 100, 7
377, 1519, 98, 8
378, 1291, 38, 6
379, 1497, 100, 7
380, 1454, 12, 3
381, 375, 61, 5
382, 970, 73, 2
383, 398, 20, 2
384, 687, 57, 7
385, 1782, 41, 4
386, 1302, 33, 2
387, 616, 23, 4
388, 1790, 66, 5
389, 1483, 75, 5
390, 943, 88, 2
391, 1127, 97, 9
392, 924, 92, 9
393, 327, 60, 8
394, 1576, 86, 1
395, 105, 44, 10
396, 742, 69, 8
397, 522, 69, 10
398, 279, 72, 8
399, 1100, 90, 6
400, 317, 87, 1
401, 1511, 12, 4
402, 1219, 81, 7
403, 914, 45, 7
404, 1695, 9, 5
405, 336, 80, 1
406, 1209, 97, 1
407, 1156, 21, 9
408, 1188, 23, 7
409, 1722, 84, 3
410, 1930, 50, 7
411, 1184, 81, 8
412, 1621, 68, 8
413, 714, 61, 2
414, 1906, 21, 8
415, 1642, 56, 2
416, 890, 85, 5
417, 31, 88, 10
418, 1508, 4, 1
419, 483, 43, 4
420, 473, 85, 3
421, 390, 2, 6
422, 962, 98, 9
423, 766, 56, 4
424, 1355, 86, 2
425, 1266, 40, 6
426, 1103, 41, 5
427, 1630, 93, 10
428, 939, 30, 9
429, 51, 100, 1
430, 79, 28, 3
431, 255, 41, 6
432, 605, 96, 1
433, 1714, 82, 7
434, 1930, 7, 5
435, 1949, 50, 5
436, 1415, 44, 6
437, 447, 16, 8
438, 1251, 31, 2
439, 679, 14, 8
440, 204, 80, 7
441, 1021, 71, 5
442, 1269, 18, 3
443, 1872, 69, 8
444, 767, 52, 6
445, 513, 54, 7
446, 904, 69, 2
447, 1600, 3, 2
448, 1713, 51, 1
449, 351, 6, 6
450, 840, 8, 7
451, 258, 41, 9
452, 1715, 29, 3
453, 905, 53, 4
454, 1613, 90, 9
455, 459, 62, 10
456, 42, 16, 10
457, 97, 43, 9
458, 100, 61, 6
459, 789, 92, 5
460, 677, 31, 8
461, 59, 10, 6
462, 253, 96, 2
463, 935, 4, 1
464, 1773, 15, 1
465, 516, 94, 9
466, 881, 12, 6
467, 1611, 11, 7
468, 127, 39, 7
469, 1748, 5, 10
470, 1772, 13, 8
471, 1598, 71, 7
472, 1921, 90, 3
473, 1952, 10, 1
474, 236, 11, 10
475, 297, 98, 7
476, 1608, 2, 8
477, 611, 70, 6
478, 243, 89, 9
479, 1552, 70, 10
480, 1050, 8, 7
481, 705, 43, 7
482, 453, 41, 1
483, 1855, 29, 8
484, 290, 38, 9
485, 687, 18, 9
486, 224, 71, 9
487, 624, 56, 7
488, 1936, 22, 6
489, 1176, 53, 2
490, 385, 88, 1
491, 542, 91, 8
492, 1123, 62, 1
493, 25, 13, 4
494, 168, 69, 4
495, 1783, 41, 10
496, 1513, 69, 8
497, 1618, 35, 1
498, 1359, 36, 7
499, 1734, 56, 9
500, 1973, 83, 5
501, 1746, 26, 8
502, 464, 82, 4
503, 1137, 100, 1
504, 124, 93, 3
505, 1171, 57, 6
506, 640, 73, 7
507, 634, 96, 4
508, 539, 57, 6
509, 906, 44, 2
510, 1850, 83, 10
511, 1874, 42, 5
512, 1218, 95, 2
513, 84, 52, 1
514, 1564, 32, 5
515, 872, 64, 1
516, 745, 53, 3
517, 1274, 47, 1
518, 1430, 6, 8
519, 788, 62, 5
520, 468, 31, 2
521, 1076, 78, 8
522, 178, 45, 1
523, 1056, 92, 7
524, 1018, 35, 4
525, 1258, 70, 4
526, 354, 77, 1
527, 716, 26, 5
528, 1729, 60, 6
529, 583, 43, 6
530, 834, 92, 4
531, 1359, 90, 9
532, 1533, 3, 3
533, 1515, 44, 4
534, 1766, 40, 9
535, 267, 4, 2
536, 1235, 78, 7
537, 809, 1, 8
538, 1649, 45, 4
539, 1242, 90, 9
540, 1654, 56, 3
541, 147, 46, 2
542, 896, 48, 7
543, 1656, 98, 8
544, 452, 74, 10
545, 1634, 32, 4
546, 480, 41, 10
547, 1822, 24, 4
548, 1448, 98, 3
549, 27, 31, 9
550, 486, 80, 1
551, 169, 13, 2
552, 8, 57, 10
553, 1060, 26, 4
554, 1641, 79, 2
555, 1526, 19, 6
556, 690, 71, 3
557, 931, 17, 4
558, 1825, 76, 4
559, 30, 7, 6
560, 1018, 82, 4
561, 1542, 53, 1
562, 559, 2, 2
563, 1350, 2, 6
564, 223, 71, 8
565, 1751, 6, 5
566, 950, 96, 8
567, 1700, 70, 5
568, 513, 2, 3
569, 1389, 47, 1
570, 1507, 19, 10
571, 785, 41, 10
572, 1146, 58, 6
573, 856, 14, 9
574, 1149, 69, 3
575, 1330, 85, 6
576, 25, 99, 9
577, 401, 69, 8
578, 1868, 29, 9
579, 385, 75, 9
580, 475, 31, 2
581, 1220, 19, 3
582, 369, 21, 4
583, 1704, 18, 8
584, 1426, 30, 7
585, 1988, 95, 1
586, 780, 76, 3
587, 1102, 71, 6
588, 84, 30, 6
589, 484, 87, 8
590, 788, 89, 1
591, 523, 68, 5
592, 895, 80, 10
593, 1036, 55, 2
594, 506, 99, 5
595, 1529, 80, 3
596, 1616, 6, 8
597, 1729, 75, 4
598, 1046, 77, 3
599, 1734, 60, 5
600, 1026, 58, 1
601, 1869, 46, 3
602, 1716, 73, 5
603, 387, 82, 9
604, 32, 81, 5
605, 995, 43, 3
606, 77, 54, 8
607, 444, 30, 9
608, 922, 84, 2
609, 1417, 38, 10
610, 52, 30, 1
611, 641, 88, 4
612, 713, 31, 2
613, 44, 36, 6
614, 1543, 99, 8
615, 251, 86, 10
616, 658, 84, 1
617, 1946, 18, 10
618, 661, 44, 7
619, 850, 17, 5
620, 283, 31, 1
621, 654, 61, 8
622, 79, 30, 1
623, 1362, 44, 5
624, 709, 71, 7
625, 1340, 86, 4
626, 1805, 63, 2
627, 1194, 67, 6
628, 1664, 36, 9
629, 1582, 9, 8
630, 1028, 52, 2
631, 1249, 88, 6
632, 240, 89, 6
633, 1551, 24, 7
634, 928, 38, 8
635, 954, 100, 1
636, 763, 96, 9
637, 112, 8, 6
638, 1632, 20, 7
639, 1304, 75, 1
640, 1392, 72, 3
641, 1277, 73, 9
642, 1952, 3, 1
643, 109, 17, 1
644, 898, 10, 3
645, 103, 90, 3
646, 572, 86, 7
647, 1199, 13, 10
648, 540, 73, 4
649, 558, 2, 4
650, 493, 2, 8
651, 1827, 67, 10
652, 820, 77, 9
653, 1018, 45, 5
654, 813, 9, 2
655, 1663, 35, 2
656, 694, 12, 10
657, 639, 97, 3
658, 634, 26, 1
659, 322, 72, 5
660, 717, 82, 2
661, 805, 30, 2
662, 1793, 4, 7
663, 1539, 65, 4
664, 1915, 92, 6
665, 1992, 35, 7
666, 1269, 100, 3
667, 1034, 71, 10
668, 373, 89, 4
669, 1555, 95, 6
670, 826, 23, 6
671, 1863, 5, 1
672, 1892, 30, 4
673, 1692, 36, 8
674, 1923, 80, 7
675, 1303, 26, 2
676, 1693, 15, 2
677, 630, 42, 8
678, 544, 46, 2
679, 1177, 83, 7
680, 465, 48, 1
681, 1767, 29, 2
682, 1542, 85, 6
683, 1947, 38, 3
684, 1854, 70, 4
685, 1913, 81, 9
686, 1701, 3, 5
687, 1901, 85, 2
688, 1905, 57, 7
689, 1448, 28, 3
690, 508, 32, 7
691, 1726, 21, 1
692, 1486, 64, 8
693, 951, 66, 7
694, 1639, 79, 7
695, 1608, 17, 5
696, 1313, 83, 6
697, 970, 59, 3
698, 474, 54, 4
699, 1011, 21, 4
700, 998, 44, 1
701, 329, 25, 9
702, 1975, 4, 9
703, 1615, 43, 2
704, 660, 92, 5
705, 1900, 36, 5
706, 1402, 57, 2
707, 1386, 13, 6
708, 782, 72, 1
709, 1273, 51, 1
710, 791, 12, 2
711, 95, 37, 1
712, 1028, 39, 3
713, 560, 9, 8
714, 1729, 85, 5
715, 343, 63, 3
716, 1508, 91, 7
717, 1632, 5, 7
718, 300, 31, 9
719, 759, 86, 6
720, 224, 90, 10
721, 1085, 71, 4
722, 1579, 56, 4
723, 1057, 2, 5
724, 1541, 6, 4
725, 506, 33, 8
726, 1494, 17, 1
727, 1458, 47, 4
728, 10, 63, 7
729, 1394, 88, 7
730, 1024, 5, 2
731, 961, 34, 4
732, 701, 58, 6
733, 625, 98, 6
734, 1473, 11, 1
735, 770, 8, 6
736, 233, 17, 4
737, 619, 24, 5
738, 838, 52, 1
739, 1268, 89, 5
740, 244, 14, 10
741, 1543, 22, 4
742, 1814, 100, 5
743, 662, 65, 7
744, 1384, 2, 9
745, 471, 76, 9
746, 727, 69, 7
747, 1171, 31, 3
748, 95, 49, 9
749, 1754, 54, 5
750, 1733, 32, 10
751, 1544, 7, 2
752, 319, 46, 5
753, 89, 44, 4
754, 482, 30, 9
755, 94, 44, 6
756, 36, 12, 3
757, 151, 43, 9
758, 699, 47, 3
759, 410, 86, 5
760, 345, 81, 4
761, 1042, 70, 9
762, 565, 22, 2
763, 948, 21, 1
764, 1046, 81, 1
765, 170, 83, 3
766, 647, 16, 4
767, 49, 28, 9
768, 1851, 60, 6
769, 298, 30, 7
770, 798, 78, 4
771, 396, 55, 3
772, 1493, 32, 10
773, 1108, 46, 8
774, 573, 47, 9
775, 379, 47, 7
776, 433, 61, 4
777, 1297, 88, 4
778, 874, 45, 6
779, 82, 14, 9
780, 464, 5, 3
781, 1109, 48, 7
782, 704, 11, 7
783, 1334, 11, 5
784, 1279, 3, 1
785, 1562, 8, 2
786, 35, 94, 6
787, 960, 39, 7
788, 139, 79, 5
789, 702, 44, 6
790, 532, 70, 4
791, 333, 77, 7
792, 982, 98, 2
793, 1874, 21, 8
794, 1463, 75, 2
795, 1779, 11, 8
796, 1640, 42, 6
797, 779, 87, 10
798, 902, 93, 10
799, 548, 45, 9
800, 1820, 53, 8
801, 1533, 27, 9
802, 162, 23, 5
803, 1294, 11, 7
804, 793, 25, 6
805, 1325, 1, 4
806, 1725, 99, 9
807, 795, 96, 9
808, 1786, 14, 4
809, 335, 23, 9
810, 220, 17, 1
811, 1164, 71, 4
812, 1902, 62, 4
813, 1182, 57, 2
814, 1443, 23, 9
815, 254, 97, 6
816, 1873, 46, 4
817, 1827, 30, 10
818, 1856, 84, 9
819, 1360, 80, 5
820, 1187, 43, 7
821, 1179, 9, 10
822, 1186, 75, 8
823, 560, 60, 10
824, 1707, 59, 10
825, 1679, 71, 5
826, 1207, 80, 9
827, 1155, 52, 6
828, 358, 80, 8
829, 1442, 15, 3
830, 1003, 63, 5
831, 348, 60, 4
832, 682, 48, 7
833, 1188, 4, 3
834, 1370, 4, 10
835, 1468, 71, 1
836, 719, 54, 1
837, 301, 96, 7
838, 1945, 99, 7
839, 1571, 22, 4
840, 1764, 88, 8
841, 994, 31, 9
842, 1883, 71, 1
843, 582, 52, 7
844, 442, 97, 3
845, 753, 19, 8
846, 580, 75, 7
847, 1447, 87, 4
848, 931, 68, 3
849, 461, 70, 7
850, 609, 31, 1
851, 1001, 56, 8
852, 545, 89, 5
853, 1612, 55, 3
854, 943, 84, 10
855, 695, 56, 8
856, 1252, 14, 7
857, 1101, 4, 8
858, 1731, 54, 1
859, 503, 82, 8
860, 1415, 99, 10
861, 817, 87, 3
862, 738, 56, 2
863, 693, 94, 7
864, 1446, 3, 4
865, 666, 96, 7
866, 797, 84, 7
867, 926, 59, 4
868, 307, 29, 1
869, 1959, 92, 6
870, 980, 51, 2
871, 1366, 60, 7
872, 994, 22, 1
873, 592, 59, 4
874, 952, 36, 1
875, 295, 36, 5
876, 1469, 86, 7
877, 420, 87, 7
878, 1031, 77, 1
879, 1354, 47, 9
880, 1546, 83, 8
881, 725, 13, 1
882, 876, 100, 6
883, 1564, 63, 6
884, 659, 5, 2
885, 1480, 42, 3
886, 1569, 67, 10
887, 878, 60, 7
888, 56, 75, 6
889, 1312, 34, 9
890, 810, 66, 7
891, 860, 97, 5
892, 678, 35, 10
893, 1228, 73, 8
894, 497, 24, 10
895, 1732, 50, 4
896, 1336, 39, 1
897, 1678, 57, 10
898, 838, 47, 5
899, 1684, 17, 6
900, 44, 3, 1
901, 88, 9, 2
902, 1244, 37, 3
903, 714, 24, 3
904, 1057, 27, 1
905, 1158, 83, 1
906, 516, 32, 7
907, 147, 83, 9
908, 124, 7, 4
909, 1622, 56, 5
910, 1860, 51, 7
911, 1186, 71, 5
912, 1811, 21, 3
913, 1211, 24, 6
914, 1921, 94, 4
915, 36, 82, 7
916, 1748, 85, 2
917, 776, 90, 10
918, 302, 32, 8
919, 1820, 66, 6
920, 345, 62, 4
921, 1405, 30, 10
922, 1841, 78, 8
923, 600, 8, 2
924, 869, 71, 6
925, 673, 15, 10
926, 843, 40, 2
927, 175, 8, 9
928, 736, 3, 2
929, 935, 34, 9
930, 1730, 20, 5
931, 1653, 71, 1
932, 1750, 99, 2
933, 981, 21, 8
934, 1244, 63, 4
935, 1758, 82, 10
936, 1142, 63, 6
937, 1663, 90, 7
938, 829, 83, 4
939, 1972, 30, 2
940, 1091, 44, 9
941, 1962, 23, 5
942, 515, 34, 10
943, 1432, 33, 8
944, 1139, 68, 9
945, 1926, 29, 7
946, 508, 50, 3
947, 1446, 21, 1
948, 743, 82, 6
949, 1758, 41, 4
950, 1730, 51, 8
951, 1648, 97, 10
952, 1090, 95, 9
953, 1198, 42, 2
954, 610, 32, 1
955, 78, 65, 5
956, 1597, 82, 2
957, 876, 56, 5
958, 1887, 62, 2
959, 632, 48, 6
960, 1148, 65, 10
961, 1256, 12, 5
962, 580, 4, 5
963, 778, 74, 9
964, 706, 7, 5
965, 551, 1, 5
966, 1749, 46, 1
967, 399, 58, 5
968, 1961, 71, 6
969, 1290, 37, 7
970, 86, 41, 7
971, 669, 27, 9
972, 634, 54, 8
973, 578, 25, 3
974, 429, 40, 7
975, 1103, 48, 9
976, 158, 1, 2
977, 1250, 40, 9
978, 1316, 32, 7
979, 1865, 41, 6
980, 1936, 54, 9
981, 953, 48, 3
982, 1695, 90, 1
983, 487, 26, 4
984, 1074, 24, 7
985, 1117, 72, 2
986, 1307, 30, 3
987, 583, 28, 1
988, 1223, 80, 10
989, 1312, 2, 6
990, 468, 52, 8
991, 1167, 39, 9
992, 1712, 99, 7
993, 773, 1, 8
994, 483, 74, 2
995, 1649, 26, 1
996, 972, 78, 2
997, 1468, 42, 10
998, 700, 53, 6
999, 1003, 37, 7
1000, 1858, 2, 4
1001, 1948, 51, 9
1002, 928, 88, 6
1003, 1925, 4, 9
1004, 130, 71, 3
1005, 1588, 79, 1
1006, 554, 62, 6
1007, 1974, 59, 4
1008, 1288, 41, 6
1009, 16, 95, 8
1010, 1747, 72, 7
1011, 553, 9, 3
1012, 550, 38, 5
1013, 457, 59, 8
1014, 1580, 95, 3
1015, 1351, 5, 2
1016, 1785, 70, 1
1017, 1878, 16, 7
1018, 761, 44, 4
1019, 311, 2, 4
1020, 1750, 55, 10
1021, 948, 29, 6
1022, 1707, 58, 1
1023, 1414, 28, 2
1024, 7, 48, 3
1025, 1734, 48, 9
1026, 825, 81, 1
1027, 456, 15, 10
1028, 1896, 65, 3
1029, 466, 14, 4
1030, 1505, 69, 4
1031, 1272, 63, 10
1032, 567, 53, 2
1033, 1327, 9, 4
1034, 923, 74, 8
1035, 533, 96, 6
1036, 1677, 91, 2
1037, 1665, 26, 10
1038, 1749, 50, 2
1039, 1170, 79, 9
1040, 1672, 70, 8
1041, 783, 3, 7
1042, 198, 66, 4
1043, 381, 60, 3
1044, 1618, 55, 6
1045, 1287, 99, 3
1046, 1724, 12, 5
1047, 624, 50, 4
1048, 1681, 79, 8
1049, 1886, 48, 7
1050, 1822, 60, 10
1051, 506, 73, 8
1052, 1802, 32, 6
1053, 870, 89, 5
1054, 405, 9, 9
1055, 1219, 33, 1
1056, 1491, 26, 4
1057, 1877, 59, 4
1058, 1503, 23, 10
1059, 24, 85, 6
1060, 1032, 34, 8
1061, 1508, 45, 2
1062, 653, 71, 5
1063, 1361, 2, 2
1064, 96, 67, 4
1065, 417, 59, 1
1066, 1370, 98, 5
1067, 1807, 78, 10
1068, 1642, 82, 6
1069, 1643, 53, 2
1070, 631, 38, 5
1071, 1253, 36, 10
1072, 193, 26, 5
1073, 844, 61, 9
1074, 1429, 1, 4
1075, 425, 41, 7
1076, 1821, 26, 8
1077, 675, 38, 9
1078, 1369, 36, 8
1079, 445, 3, 6
1080, 1231, 76, 6
1081, 1324, 65, 10
1082, 1785, 22, 2
1083, 633, 4, 2
1084, 1353, 84, 2
1085, 360, 70, 8
1086, 1484, 4, 8
1087, 1691, 58, 3
1088, 1854, 42, 9
1089, 292, 40, 1
1090, 672, 53, 7
1091, 141, 35, 5
1092, 495, 75, 10
1093, 275, 52, 10
1094, 998, 9, 2
1095, 1911, 15, 7
1096, 1996, 91, 4
1097, 912, 34, 2
1098, 1550, 8, 8
1099, 256, 68, 6
1100, 1759, 67, 8
1101, 718, 41, 5
1102, 541, 55, 4
1103, 784, 78, 5
1104, 512, 22, 8
1105, 771, 61, 5
1106, 1540, 60, 8
1107, 1978, 47, 2
1108, 321, 6, 7
1109, 1205, 88, 10
1110, 1356, 45, 6
1111, 1581, 48, 5
1112, 1606, 66, 3
1113, 1612, 32, 7
1114, 241, 91, 6
1115, 81, 87, 3
1116, 472, 82, 3
1117, 77, 4, 7
1118, 131, 3, 4
1119, 1568, 37, 2
1120, 1939, 88, 5
1121, 1450, 93, 1
1122, 1261, 9, 6
1123, 579, 100, 7
1124, 1275, 29, 7
1125, 292, 84, 4
1126, 1491, 84, 7
1127, 842, 28, 2
1128, 15, 25, 10
1129, 450, 56, 5
1130, 1838, 21, 8
1131, 752, 25, 6
1132, 1954, 11, 9
1133, 1190, 6, 10
1134, 1378, 62, 6
1135, 1406, 49, 9
1136, 1620, 32, 3
1137, 397, 39, 10
1138, 317, 24, 5
1139, 717, 86, 7
1140, 1419, 2, 7
1141, 1899, 79, 6
1142, 1199, 24, 9
1143, 697, 49, 6
1144, 1842, 51, 8
1145, 227, 70, 8
1146, 1523, 8, 7
1147, 852, 85, 9
1148, 669, 1, 5
1149, 1412, 28, 5
1150, 1653, 14, 4
1151, 593, 95, 10
1152, 784, 14, 4
1153, 568, 33, 3
1154, 736, 52, 4
1155, 645, 93, 8
1156, 656, 74, 2
1157, 949, 38, 2
1158, 1152, 72, 8
1159, 1423, 68, 1
1160, 413, 9, 7
1161, 1845, 85, 7
1162, 1643, 68, 4
1163, 1708, 49, 7
1164, 1064, 94, 8
1165, 1175, 45, 4
1166, 57, 91, 1
1167, 781, 7, 8
1168, 1175, 88, 2
1169, 771, 52, 9
1170, 249, 92, 6
1171, 1964, 59, 8
1172, 207, 16, 1
1173, 597, 98, 2
1174, 1216, 36, 7
1175, 656, 35, 4
1176, 1401, 78, 1
1177, 238, 77, 6
1178, 1048, 25, 7
1179, 1248, 39, 6
1180, 306, 86, 8
1181, 362, 28, 8
1182, 1169, 53, 4
1183, 1838, 44, 4
1184, 673, 91, 10
1185, 1720, 37, 6
1186, 1113, 49, 2
1187, 1719, 94, 10
1188, 1182, 83, 5
1189, 1519, 17, 3
1190, 1233, 22, 8
1191, 153, 85, 7
1192, 48, 80, 8
1193, 702, 96, 1
1194, 1718, 50, 10
1195, 1864, 74, 2
1196, 1881, 70, 6
1197, 1124, 28, 8
1198, 290, 22, 3
